X Y u mu P v dvdx dudx dvdy dudy
0.0065125393997398787 0.0043320987640107275 12.0261784 1.7912871e-005 -700.640137 3.62402081 -44748.2383 -144351.469 144352.125 478697.75
0.0065678551284602711 0.0043486384417736994 12.0703039 1.79138842e-005 -704.405762 3.58077812 -43326.7422 -141745.344 141746.563 477263.063
0.0066233730466590361 0.0043649749219825101 11.9820728 1.79139006e-005 -708.184143 3.49725652 -41988.5898 -139458.5 139460.594 476915.844
0.0066786572635068884 0.0043809827613002852 11.7660942 1.7912851e-005 -711.945984 3.3799324 -40700.6797 -137401.719 137403.875 477435.625
0.0067337000973790332 0.004396663167562721 11.422987 1.79107847e-005 -715.690613 3.22689104 -39481.4414 -135618.156 135620.078 478904.344
0.0067897093416867029 0.0044123625929907871 11.7074852 1.79138497e-005 -718.503845 3.25568986 -38023.3867 -132320.891 132323.297 474676.594
0.006845881956672616 0.0044278584562711934 11.9484415 1.79166473e-005 -721.216675 3.26993752 -36614.0078 -129144.664 129147.75 470790.531
0.0069024697245938377 0.0044432137251071875 12.0594387 1.79187264e-005 -723.949524 3.24446845 -35277.332 -126266.531 126269.617 467958.125
0.0069594322903308546 0.004458408042411181 12.0417261 1.79196941e-005 -726.701111 3.18412328 -33980.6563 -123595.906 123598.547 465977.656
0.0070163092346714534 0.0044733149351763729 11.895401 1.79192193e-005 -729.449707 3.08935475 -32736.7793 -121162.898 121165.602 464900.438
0.0070729339773720756 0.0044878826294932122 11.6155529 1.79175022e-005 -732.186951 2.95902634 -31549.6035 -118977.555 118980.078 464738.875
0.0071299468465406352 0.0045022780847288621 11.4828138 1.7917313e-005 -734.592346 2.87330127 -30323.4551 -116409.555 116411.414 462978.531
0.0071872234291388143 0.0045164857371454113 11.783042 1.79221352e-005 -736.288818 2.89677477 -29107.041 -113222.828 113224.008 457980.094
0.0072448791079058866 0.0045305409744393933 11.9666624 1.79259241e-005 -737.998047 2.89187026 -27903.4688 -110151.117 110150.867 453561.781
0.0073029053631116607 0.0045444320069061381 12.023345 1.79283888e-005 -739.720581 2.85094881 -26750.5938 -107326.008 107326.195 450133.469
0.0073612029734198801 0.0045581191135252823 11.9510307 1.79293347e-005 -741.453369 2.77753711 -25626.7012 -104675.852 104676.57 447486.688
0.0074192451705011346 0.0045714700333358647 11.750226 1.79286308e-005 -743.180786 2.67500997 -24525.127 -102169.539 102169.68 445488.688
0.0074770298337461932 0.0045844892390137365 11.427393 1.79262388e-005 -744.902588 2.54779553 -23426.9512 -99741.2422 99738.4297 443938.438
0.0075358813101275169 0.0045974839251329185 11.5094986 1.79292638e-005 -745.935608 2.51637125 -22381.8691 -96912.0547 96911.5469 439794
0.0075944427926023517 0.0046101622771940517 11.7655277 1.79354629e-005 -746.554749 2.5223887 -21411.0488 -94040.0703 94041.3281 434800.656
0.0076533705793824748 0.0046226710142175682 11.9039068 1.7940878e-005 -747.180176 2.50098562 -20447.0918 -91264.8984 91264.6797 430338.625
0.0077126482498398007 0.0046349971167296026 11.9261541 1.79442832e-005 -747.812744 2.45398521 -19488.541 -88576.3906 88575.1953 426384.781
0.0077720217311361764 0.0046470767542589513 11.8250656 1.7945631e-005 -748.449951 2.37893414 -18545.2383 -86013.1328 86011.5469 423060.438
0.0078311488135332022 0.0046588350834325751 11.6065817 1.79446815e-005 -749.087708 2.28150058 -17603.5 -83508.7031 83507.0625 420095.781
0.0078900134670120241 0.0046702656254073074 11.2691488 1.79414128e-005 -749.725708 2.16129923 -16664.0059 -81066.3359 81064.9844 417502.906
0.0079497021418217725 0.0046815995980429475 11.4541979 1.79484723e-005 -749.392029 2.15289712 -15891.8398 -78529.1172 78526.7656 412569.313
0.0080093893669867435 0.00469270352319645 11.6679726 1.79568196e-005 -748.845886 2.14844871 -15168.3867 -76075.5234 76072.1172 407660.094
0.0080694054327588739 0.0047036357965737543 11.7753277 1.79646686e-005 -748.299561 2.12166858 -14438.8857 -73655.1797 73651.6484 403040.688
0.0081297269381327732 0.0047143845770951315 11.7830315 1.796988e-005 -747.754089 2.07668734 -13702.1074 -71253.7109 71250.0938 398651.594
0.0081900605903753206 0.0047248879406662286 11.6790714 1.79726103e-005 -747.213318 2.00833941 -12970.5771 -68937.8594 68934.0391 394768.031
0.0082501647959318108 0.0047350930900745044 11.4709311 1.79723047e-005 -746.678101 1.92288089 -12233.8027 -66639.7656 66635.8672 391061.375
0.0083100244469283251 0.004744993224839557 11.1570759 1.79689123e-005 -746.14856 1.82012165 -11491.6943 -64359.2969 64355.4492 387531.375
0.0083705986664628501 0.0047547734673808418 11.3420486 1.79804847e-005 -744.932312 1.81200922 -10949.9971 -62251.8047 62247.9648 382656.156
0.0084312652658395226 0.0047643602430994785 11.5183468 1.79932649e-005 -743.616028 1.80030954 -10437.9004 -60227.6328 60223.6367 378010.469
0.0084922143951967708 0.0047737777326360828 11.603632 1.80055249e-005 -742.296448 1.77217269 -9914.67578 -58197.5 58193.7539 373465.75
0.0085534291816966399 0.0047830159777381134 11.6031446 1.80144671e-005 -740.974487 1.73047471 -9382.30176 -56161.1953 56157.7617 369006.25
0.0086146069754904353 0.0047920189804803986 11.5036039 1.80205079e-005 -739.658203 1.67038429 -8847.91504 -54171.7188 54168.832 364914.938
0.0086755785502376382 0.0048007509583350705 11.3148136 1.80225416e-005 -738.349548 1.59797347 -8305.46387 -52170.9102 52168.5508 360826.781
0.008736330973472109 0.0048092061428736017 11.0353537 1.80205025e-005 -737.048889 1.51305389 -7754.90039 -50158.9063 50157.0508 356742.406
0.0087972928969266232 0.004817471198824105 11.1446981 1.80360748e-005 -735.313965 1.49366105 -7369.62207 -48462.9688 48461.5898 352510.25
0.0088581560950010962 0.0048255347352363729 11.2952013 1.80569641e-005 -733.468384 1.47917354 -7023.4541 -46870.8086 46870.2461 348487.969
0.0089192477775174219 0.0048334396170836196 11.3733006 1.80769002e-005 -731.618042 1.45383739 -6665.83594 -45247.6445 45247.5664 344379.719
0.0089805555253155839 0.0048411798522724897 11.3816156 1.80928164e-005 -729.764099 1.41904223 -6300.03223 -43607.4609 43607.8672 340260.625
0.0090418719660073157 0.0048487178122531274 11.3061848 1.81058422e-005 -727.914368 1.37041545 -5927.51807 -41979.3555 41979.9805 336352.063
0.0091030158218134809 0.0048560220162502769 11.1584635 1.81136129e-005 -726.072388 1.31352162 -5548.09521 -40331.4609 40332.4453 332356.625
0.0091639788680023485 0.0048630890776895815 10.9376507 1.81160685e-005 -724.238464 1.24827373 -5161.72461 -38663.7305 38665.207 328273.75
0.0092254525376021142 0.0048700107247805092 10.896678 1.81322248e-005 -722.202576 1.21007133 -4856.36719 -37211.8164 37213.1914 324518.25
0.0092870332000360069 0.0048767675115634311 11.0333786 1.81671803e-005 -719.977966 1.19604993 -4631.99609 -35991.1094 35991.8906 321247.813
0.0093488070195120333 0.004883379292732146 11.1095877 1.82023796e-005 -717.748352 1.17384744 -4397.92676 -34734.9141 34735.375 317816.719
0.0094107540857072489 0.0048898409458594198 11.1305971 1.82319545e-005 -715.514587 1.14571369 -4157.896 -33458.9766 33459.168 314307.281
0.0094727905690823195 0.0048961342502406024 11.083992 1.82588865e-005 -713.281067 1.10802829 -3910.44043 -32173.0059 32173.2461 310861.156
0.0095346733103898133 0.0049022258908301688 10.975769 1.82796557e-005 -711.055481 1.06374466 -3657.64868 -30872.9102 30873.2676 307357
0.009596403857528012 0.0049081128794723023 10.8082418 1.82929489e-005 -708.837341 1.01395476 -3399.95386 -29555.1406 29555.5938 303742.594
0.009658077058077693 0.0049138026389270945 10.6139021 1.83031389e-005 -706.612366 0.962492466 -3147.13696 -28251.8145 28252.3359 300120.844
0.0097203439566716718 0.0049193800956266395 10.7540159 1.83601587e-005 -704.238708 0.951458275 -3006.52856 -27319.7383 27320.1777 297658.563
0.0097827637116543083 0.0049248254747517768 10.8364153 1.84238615e-005 -701.86145 0.931967974 -2856.69507 -26354.2949 26354.3223 295086.5
0.0098453340432093674 0.0049301304645502971 10.8727369 1.84814908e-005 -699.479553 0.908549786 -2702.31201 -25366.9316 25366.7012 292354.813
0.009908051361231858 0.0049352947734378509 10.8627176 1.85307763e-005 -697.093811 0.88112402 -2543.92212 -24364.4668 24363.957 289545.469
0.0099706884958528866 0.004940293178121751 10.7979879 1.85764547e-005 -694.713501 0.84757024 -2380.28296 -23347.5332 23347.2285 286698.938
0.010033188729646689 0.0049451138374904434 10.6814137 1.86139532e-005 -692.340271 0.809333622 -2212.66699 -22318.3594 22318.3477 283788.344
0.010095553368030565 0.0049497525183757642 10.5153637 1.86400084e-005 -689.973999 0.76747787 -2041.91968 -21277.9688 21278.0488 280792.5
0.010158341577758905 0.0049542591064930738 10.4911728 1.87031746e-005 -687.554138 0.740196884 -1913.63379 -20393.5098 20394.0469 278453.656
0.010221410092147635 0.0049586448875602682 10.5895309 1.87983078e-005 -685.091309 0.725544512 -1822.22473 -19645.0371 19646.3496 276685.781
0.01028463887694793 0.0049629065333544236 10.6381235 1.88979484e-005 -682.624878 0.705169976 -1725.12341 -18871.4531 18873.2734 274783.594
0.010347970093667499 0.0049670327462035691 10.6443939 1.89896527e-005 -680.156006 0.681406081 -1624.68042 -18084.1387 18086.293 272796.313
0.0104113685305674 0.0049710190721287293 10.6098843 1.90708743e-005 -677.685669 0.65496397 -1521.50854 -17284.9082 17286.8086 270703.438
0.010474623630277085 0.0049748509815636683 10.5356722 1.91391118e-005 -675.222168 0.625962436 -1416.17236 -16479.3984 16481.1211 268567.406
0.010537765640872427 0.0049785278572958168 10.421154 1.91940235e-005 -672.764404 0.594347775 -1308.59949 -15667.3193 15668.9961 266390.688
0.010600784745391299 0.0049820438239674761 10.2646017 1.92358584e-005 -670.312927 0.559920967 -1198.62085 -14848.0566 14849.8301 264169.344
0.010664505822465514 0.0049854527611543006 10.3370104 1.93892338e-005 -667.79834 0.542081594 -1134.95251 -14205.6553 14207.083 262784.625
0.010728314294840287 0.0049887346961810268 10.4093227 1.9543686e-005 -665.276672 0.524818718 -1075.83081 -13581.917 13583.0107 261485.188
0.010792234560598619 0.0049918939301379275 10.4487562 1.96789315e-005 -662.751404 0.50605619 -1015.23639 -12954.5537 12955.3311 260193.516
0.010856262016093248 0.0049949318508324958 10.4556246 1.97957379e-005 -660.222839 0.485770047 -953.15387 -12323.3682 12323.8545 258905.672
0.010920329078174931 0.0049978441174817886 10.4290161 1.98971538e-005 -657.693665 0.463691294 -889.403931 -11687.2715 11687.5342 257598.547
0.010984293602337439 0.0050006206577111884 10.3664808 1.99910173e-005 -655.1698 0.439114511 -823.49115 -11043.1494 11043.3662 256212.016
0.011048157456758818 0.0050032580942741406 10.2698965 2.00617287e-005 -652.650696 0.41324839 -756.424744 -10398.7168 10398.876 254857.125
0.011112035037302709 0.0050057609915396158 10.1758728 2.01330786e-005 -650.131226 0.3879475 -693.125732 -9773.2002 9773.31348 253595.078
0.011176418111741132 0.0050081566778454071 10.2765217 2.03297332e-005 -647.587891 0.372953326 -659.308411 -9267.47266 9267.67969 252743.828
0.011240903655996117 0.0050104387380283128 10.3475513 2.0506639e-005 -645.041199 0.356777042 -624.339417 -8759.77832 8760.06836 251916.891
0.011305488054123788 0.0050126074631065822 10.3890657 2.06638597e-005 -642.491394 0.339423686 -588.224548 -8250.14941 8250.51172 251114.203
0.011370166216193659 0.005014663972061845 10.4025488 2.07873727e-005 -639.938354 0.321648598 -551.473877 -7742.87451 7743.2876 250466.422
0.011434926963220649 0.005016608725041765 10.3870926 2.08909369e-005 -637.382751 0.302752256 -513.626648 -7233.98877 7234.44092 249848.016
0.011499601127725195 0.0050184356051628208 10.3426771 2.09716109e-005 -634.831238 0.28290385 -474.859039 -6725.55469 6726.03223 249283.781
0.011564188190468174 0.0050201439903532069 10.2696285 2.10234211e-005 -632.283691 0.26240316 -435.369659 -6219.31641 6219.80176 248827.844
0.011628900611399871 0.0050217403960652138 10.2357616 2.11031966e-005 -629.772339 0.243479162 -402.210968 -5744.51953 5744.89893 248368.688
0.011693932884291264 0.0050232349914998663 10.3306551 2.12860086e-005 -627.342224 0.229090542 -384.666138 -5339.94238 5339.97998 247757.844
0.011759052570044538 0.0050246276762103562 10.4001856 2.14389111e-005 -624.909302 0.21425505 -366.489868 -4936.47803 4936.12988 247288.25
0.011824253442114303 0.0050259218093065541 10.4457932 2.15506643e-005 -622.473572 0.199491426 -347.943481 -4534.96094 4534.10742 247082.594
0.011889532382836037 0.0050271198038733924 10.4674778 2.16345306e-005 -620.035339 0.184294686 -328.797058 -4134.49707 4133.09912 247006.813
0.011954887928799077 0.0050282218453727599 10.4652901 2.16905719e-005 -617.594666 0.168666065 -309.052277 -3735.09204 3733.1106 247060.641
0.012020229721301897 0.0050292261595808055 10.4391708 2.17186389e-005 -615.154907 0.152626112 -288.734924 -3337.30225 3334.69824 247244.344
0.012085497048071448 0.0050301312280404357 10.3885679 2.17212273e-005 -612.718262 0.136181504 -267.867737 -2941.59937 2938.42944 247537.297
0.012150948652424446 0.0050309436135612725 10.3850498 2.17515299e-005 -610.391663 0.121672601 -253.055359 -2572.6665 2569.66357 247821.375
0.012216596554279226 0.0050316681194303081 10.4754753 2.18724344e-005 -608.24707 0.10854163 -247.537994 -2244.38721 2241.59253 247577.063
0.012282318357287813 0.0050323047243279193 10.543849 2.19696685e-005 -606.100342 0.0950504541 -241.534348 -1917.974 1915.53186 247435.469
0.012348111989493142 0.0050328541293650575 10.5903254 2.20388411e-005 -603.951477 0.0814204961 -235.101288 -1592.51379 1590.51086 247462.875
0.012413975161312494 0.0050333171725642015 10.6151152 2.20802231e-005 -601.800598 0.0676534399 -228.243164 -1268.00537 1266.52747 247657.609
0.012479906474685446 0.0050336941652919936 10.6182985 2.20939201e-005 -599.647705 0.0537500344 -220.961685 -944.450562 943.583191 248019.078
0.012545857424990399 0.0050339859493112368 10.6001024 2.20708116e-005 -597.494263 0.0401728414 -213.376617 -620.201233 619.911804 248683.484
0.012611743157029513 0.0050341955646466948 10.5613747 2.20066995e-005 -595.342957 0.0271978974 -205.575531 -294.571136 294.757324 249721.469
0.012677764130930099 0.0050343248132717518 10.5658379 2.19956692e-005 -593.326477 0.0141695337 -201.904434 18.7985573 -18.3802071 250336.297
0.012744913993947411 0.0050343726215981346 10.6517839 2.20864495e-005 -591.499878 0.00087968976 -205.063187 317.125458 -316.894958 250167.594
0.012812133539367578 0.0050343364582979078 10.7168036 2.21480768e-005 -589.67157 -0.0124320062 -207.847778 614.96814 -614.871765 250194.406
0.012879420379242446 0.0050342169680677434 10.761054 2.21807768e-005 -587.841553 -0.0257650204 -210.261002 912.322083 -912.306458 250415.219
0.012946772871487384 0.0050340139567260182 10.7844887 2.21847185e-005 -586.01001 -0.0391349457 -212.299316 1209.00256 -1208.99951 250826.172
0.013014190795967504 0.0050337290896076735 10.7873964 2.21517803e-005 -584.176758 -0.0519736484 -214.062424 1511.29456 -1511.76843 251577.406
0.013081627141444448 0.005033364191057035 10.7702646 2.20880993e-005 -582.343262 -0.0646341518 -215.497589 1815.00452 -1816.08154 252566.438
0.013149000365547907 0.0050329199853499079 10.7331829 2.19938629e-005 -580.511536 -0.0771017745 -216.604233 2119.76074 -2121.56567 253791.188
0.01321652170700051 0.0050323933693089077 10.743145 2.1973412e-005 -578.798218 -0.0903974175 -221.445816 2418.72241 -2420.84668 254358.672
0.013285446898496148 0.005031768700614195 10.8246412 2.20642978e-005 -577.218079 -0.105131164 -231.640259 2714.56177 -2716.40576 253952.656
0.013354445506008785 0.0050310547543499194 10.8839827 2.21196206e-005 -575.636414 -0.119501635 -241.550232 3015.46484 -3016.85059 253842.172
0.013423514511152307 0.0050302540189861439 10.9217453 2.2138438e-005 -574.053345 -0.13330473 -251.266052 3325.2251 -3325.59741 254058.438
0.013492650430754736 0.0050293680712949042 10.9383631 2.21239243e-005 -572.468933 -0.146830067 -260.682892 3638.52246 -3637.83545 254544.063
0.013561852223130052 0.0050283970631532894 10.9338722 2.20761376e-005 -570.88324 -0.160077929 -269.801086 3955.34644 -3953.55542 255298.578
0.013631025518960675 0.0050273421427644719 10.9082336 2.19950707e-005 -569.29834 -0.173029646 -278.607605 4275.27246 -4272.33301 256321.531
0.013700130107110563 0.0050262035015823537 10.8613558 2.18806053e-005 -567.715149 -0.185676232 -287.095764 4598.12988 -4593.99902 257613.656
0.013769450902239796 0.0050249745805172842 10.8824234 2.18838304e-005 -566.221497 -0.199757546 -300.190552 4914.13574 -4909.92529 257849.203
0.01384008614813379 0.0050236304943029244 10.9589367 2.19823978e-005 -564.780884 -0.215860397 -317.134796 5220.15137 -5216.85986 257161.75
0.013910799231711226 0.0050221909163666676 11.0116901 2.20436632e-005 -563.338867 -0.231426165 -333.860321 5533.85059 -5531.40723 256799.813
0.01398158694073246 0.0050206569536696121 11.0411921 2.20668117e-005 -561.895569 -0.246465757 -350.379211 5855.34326 -5853.6333 256765.156
0.014052447552593857 0.0050190290909689949 11.047554 2.20520251e-005 -560.450989 -0.260981441 -366.6922 6184.58691 -6183.49512 257056.219
0.014123349053373445 0.0050173079935973818 11.030755 2.19992817e-005 -559.005798 -0.27496624 -382.791687 6521.43701 -6520.84912 257673.109
0.014194169515718367 0.0050154962530296453 10.988883 2.19177455e-005 -557.562378 -0.288352907 -398.572144 6863.79541 -6863.93457 258575.75
0.014264861322836855 0.0050135958167390662 10.9215679 2.18080859e-005 -556.121765 -0.300625324 -414.354797 7220.41064 -7220.77441 259804.563
0.014335918510191026 0.0050115936164125815 10.9678946 2.1862812e-005 -554.722046 -0.316199958 -436.514069 7548.02881 -7548.44287 259324.297
0.014408145910764815 0.0050094605126029266 11.0397043 2.19577651e-005 -553.317139 -0.333763868 -460.247192 7857.69971 -7859.66895 258379.047
0.014480506241058455 0.005007222464524317 11.084589 2.20191469e-005 -551.90979 -0.350533783 -483.866394 8178.41455 -8181.54346 257767.906
0.014552951234489958 0.0050048814906558251 11.1029816 2.20454567e-005 -550.500977 -0.366440773 -507.440338 8511.29297 -8515.19141 257498.719
0.014625474984729357 0.0050024379432250209 11.0963392 2.20298389e-005 -549.090881 -0.381531954 -531.018372 8856.8291 -8861.65332 257601.094
0.014697952725553756 0.0049998957593153188 11.0632172 2.1978989e-005 -547.681885 -0.395733058 -554.509766 9213.93164 -9219.30176 258046.266
0.01477029600949009 0.0049972574900536762 11.0031528 2.18945261e-005 -546.275696 -0.409009963 -577.872314 9582.0918 -9587.4873 258827.938
0.014842550718968025 0.0049945232120384899 10.917634 2.17738707e-005 -544.87146 -0.420464963 -602.105957 9977.98828 -9981.56055 259977.359
0.014916260034085251 0.0049916331819611862 11.0061722 2.19075446e-005 -543.423035 -0.439140052 -633.02533 10276.4893 -10281.8633 258429.484
0.01499006033056308 0.0049886349991754668 11.0668316 2.20038182e-005 -541.973145 -0.457600623 -663.020752 10580.4004 -10583.9912 257245
0.015064000521549799 0.0049855246116461598 11.0983772 2.20684742e-005 -540.520691 -0.474818259 -693.23291 10900.3594 -10902.0732 256399.734
0.015138027337257047 0.0049823046902540118 11.1028004 2.20922775e-005 -539.066711 -0.490870237 -723.77356 11237.9727 -11237.7793 255936.766
0.015212083681058869 0.0049789775862612174 11.080842 2.20713282e-005 -537.612427 -0.505777478 -754.6745 11593.7822 -11591.6768 255874.922
0.015286046806497072 0.0049755483018418603 11.0319767 2.20075835e-005 -536.160217 -0.519490302 -785.85553 11966.8486 -11962.8164 256206.203
0.015359864195707437 0.0049720183200267394 10.9535761 2.19126723e-005 -534.71106 -0.531858385 -817.152039 12354.8828 -12348.9092 256877.594
0.015433833288219255 0.0049683755110517171 10.9225368 2.18869682e-005 -533.235657 -0.545481384 -851.023376 12715.6758 -12710.0762 256802.016
0.015509062848017929 0.004964563930415616 10.9964371 2.20170059e-005 -531.693237 -0.565079212 -886.052551 12983.9951 -12978.2803 255099.063
0.015584397538909557 0.0049606379997981544 11.0387363 2.21236278e-005 -530.148682 -0.58325541 -921.062439 13265.0049 -13260.623 253701.469
0.015659819648404929 0.0049565985945677618 11.0542002 2.21843729e-005 -528.6026 -0.599994302 -956.951233 13569.667 -13566.5 252712.125
0.015735327671579806 0.0049524458524592783 11.0428419 2.21992686e-005 -527.055054 -0.615296304 -993.717834 13897.9629 -13895.8936 252130.859
0.015810757892570686 0.0049481883981314792 11.0045938 2.21681203e-005 -525.509277 -0.629123092 -1031.2854 14249.2617 -14248.1699 251960.359
0.015886088946973072 0.0049438266552769292 10.9392729 2.20906077e-005 -523.96582 -0.641460359 -1069.64917 14623.6318 -14623.3955 252203.609
0.015961318080539712 0.0049393592175783598 10.846487 2.19661051e-005 -522.424744 -0.652286232 -1108.81946 15021.3848 -15021.8828 252866.313
0.016036944032876883 0.004934756828033203 10.8828077 2.20730781e-005 -520.808899 -0.670081377 -1146.21472 15274.8643 -15275.3906 251360.75
0.016113544027949775 0.004929985621209337 10.9345264 2.22098151e-005 -519.154663 -0.688872993 -1184.19727 15509.7334 -15510.0176 249555.188
0.016190232125666851 0.004925100032395182 10.9597759 2.23010265e-005 -517.498718 -0.705964506 -1223.61938 15772.1641 -15772.1719 248146.984
0.016267006314603618 0.0049201005429509483 10.958642 2.23468578e-005 -515.841125 -0.72136122 -1264.47534 16062.0596 -16061.7578 247134.906
0.016343772480125217 0.0049149930525835498 10.9310703 2.23471561e-005 -514.183899 -0.735040486 -1306.71826 16379.123 -16378.4785 246521.016
0.016420437020556799 0.0049097823300337431 10.8765202 2.23010938e-005 -512.529175 -0.747112989 -1349.95886 16720.9922 -16720.1191 246318.984
0.016496996755859611 0.0049044662703243945 10.7943697 2.22076433e-005 -510.876892 -0.757580996 -1394.13147 17087.6211 -17086.6699 246539.313
0.016573651612047734 0.0048990300218388584 10.741498 2.21668415e-005 -509.199615 -0.769693196 -1437.16443 17411.5039 -17410.623 246269.969
0.016651368184434426 0.0048934076777345098 10.8005276 2.23249845e-005 -507.442474 -0.788824141 -1475.24377 17588.7969 -17588.5879 244189.891
0.016729172256214436 0.0048876718615137212 10.8337278 2.24385749e-005 -505.683563 -0.806157351 -1515.03821 17795.0859 -17795.3926 242493.813
0.016807062165793786 0.0048818223499238157 10.841013 2.25074655e-005 -503.922913 -0.821686625 -1556.55249 18030.457 -18031.127 241183.016
0.016885004866920544 0.004875861035344568 10.8226719 2.25318745e-005 -502.161163 -0.835167766 -1600.3407 18297.791 -18298.5449 240244.375
0.016962844791127318 0.0048697989842141787 10.7777367 2.25104977e-005 -500.401978 -0.846980751 -1645.28772 18591.5625 -18592.3457 239712
0.017040580760121701 0.0048636345443092924 10.7066107 2.24435371e-005 -498.645294 -0.856664181 -1692.48706 18917.5801 -18918.1055 239562.234
0.017118210475891522 0.0048573671076212639 10.609108 2.23306688e-005 -496.891144 -0.864202559 -1741.95398 19276.0684 -19276.0469 239797.797
0.017196323538522556 0.0048509531762113509 10.6475039 2.24559444e-005 -495.075653 -0.88124758 -1780.51135 19435.2617 -19435.8145 237972.359
0.017275079096616804 0.0048443844429951009 10.6870794 2.25840067e-005 -493.237549 -0.898264825 -1819.43481 19589.7637 -19590.8477 236107.469
0.017353916718344256 0.0048377069856814364 10.7023802 2.26700176e-005 -491.397644 -0.91340661 -1860.38647 19774.0098 -19775.2383 234596.859
0.01743283968203134 0.0048309172437311209 10.6914301 2.2711125e-005 -489.556061 -0.927112222 -1902.11975 19984.5098 -19984.3613 233492.203
0.017511681676713964 0.0048240262606602672 10.6550493 2.27078654e-005 -487.716431 -0.938631892 -1946.34424 20227.6484 -20226.0762 232754.047
0.017590423121038777 0.004817036925993794 10.5946684 2.26621578e-005 -485.879089 -0.947507799 -1994.27771 20507.2656 -20505.3008 232340.078
0.017669063123216498 0.0048099509790781592 10.5099125 2.25737222e-005 -484.044189 -0.954093039 -2045.04114 20820.0098 -20817.9629 232270.422
0.017747928347067884 0.0048027413718180686 10.4886351 2.25952172e-005 -482.190735 -0.965534449 -2088.59326 21030.5879 -21028.3359 231291.313
0.017827463005831646 0.004795372760181763 10.5319614 2.2728942e-005 -480.308258 -0.982008696 -2125.04077 21138.5117 -21135.9219 229379.578
0.017907078164876671 0.0047878998753686222 10.5514507 2.28215995e-005 -478.424103 -0.99694252 -2162.53369 21271.457 -21269.3887 227828.141
0.017986772126275589 0.004780319839292925 10.5475159 2.28734843e-005 -476.538147 -1.00987899 -2202.38428 21434.7109 -21433.457 226611.594
0.018066436257032512 0.0047726419714213273 10.520401 2.28847621e-005 -474.652924 -1.02061212 -2245.0896 21630.2148 -21629.8262 225719.859
0.018146002499715878 0.0047648722834025339 10.4700031 2.28552017e-005 -472.77005 -1.02912068 -2290.62915 21857.9805 -21858.5039 225155.453
0.018225469831878199 0.0047570102313135281 10.3965597 2.27850687e-005 -470.889526 -1.03525555 -2339.44482 22119.7012 -22120.9902 224908.281
0.018304963001971587 0.0047490461269485305 10.3331308 2.27310447e-005 -469.009247 -1.04154944 -2387.99634 22367.0137 -22368.498 224511.75
0.018385101785605679 0.004740923840214596 10.3766747 2.28610697e-005 -467.117798 -1.05745161 -2420.44629 22434.4238 -22436.2715 222676.281
0.01846535867136587 0.0047326989302366564 10.3984432 2.29540619e-005 -465.223694 -1.07163942 -2454.80005 22529.4688 -22531.5879 221154.172
0.018545695502224922 0.0047243735340677193 10.3971939 2.30228616e-005 -463.327606 -1.08344305 -2491.85742 22651.959 -22653.9707 219876.234
0.018626022624614075 0.004715956845678152 10.3762703 2.30489295e-005 -461.431793 -1.09321094 -2532.1626 22807.084 -22809.082 218901.156
0.018706263695978567 0.0047074564459157666 10.3356018 2.30320475e-005 -459.537994 -1.10092437 -2575.69141 22994.8438 -22996.9258 218231.219
0.018786417265722923 0.0046988716665335118 10.2750139 2.29718335e-005 -457.646301 -1.10656524 -2622.47266 23215.5293 -23217.7871 217869.125
0.018866480359471114 0.0046902012153909748 10.1941338 2.28675053e-005 -455.756744 -1.11010838 -2672.52417 23469.5938 -23472.1152 217821.109
0.018946964754143085 0.0046813940509540554 10.224431 2.29971884e-005 -453.892487 -1.12423539 -2701.10327 23512.6641 -23514.541 216162
0.019027649155239891 0.0046724803494436733 10.244338 2.31036811e-005 -452.025452 -1.13708115 -2731.89648 23574.0586 -23575.1777 214660.844
0.019108393800375205 0.0046634761288875523 10.246747 2.31719387e-005 -450.157013 -1.14798331 -2766.06836 23666.3633 -23666.7168 213424.281
0.019189157439018702 0.0046543859060537568 10.2316389 2.32018883e-005 -448.288086 -1.1569345 -2803.60498 23789.5645 -23789.1406 212453.203
0.019269842431006812 0.0046452203724536819 10.1989689 2.31933573e-005 -446.42099 -1.16391695 -2844.4729 23943.6211 -23942.4141 211749.75
0.01935044553811309 0.0046359784321436358 10.1479673 2.31449994e-005 -444.555786 -1.16902971 -2888.17017 24127.2539 -24125.6523 211329.906
0.019430964274806405 0.0046266581462790805 10.0782824 2.30559617e-005 -442.692566 -1.17218888 -2934.91772 24341.709 -24340.0078 211198.047
0.019511769491500477 0.0046172192701857701 10.0837784 2.31239828e-005 -440.869873 -1.18296421 -2965.62451 24410.4512 -24409.0566 210017.719
0.019592688463684137 0.0046076874550992188 10.1043835 2.32224666e-005 -439.060577 -1.19512415 -2993.0293 24448.668 -24447.627 208638.359
0.0196736627987508 0.0045980711578758344 10.1090965 2.32859948e-005 -437.249969 -1.20537972 -3023.95044 24516.5469 -24515.8457 207496.172
0.019754676967207251 0.0045883731477633369 10.0985527 2.3315717e-005 -435.438354 -1.21363378 -3058.76196 24614.5078 -24614.4199 206577.797
0.019835617463351347 0.0045786068056514412 10.0718021 2.33099581e-005 -433.628418 -1.22011268 -3096.55396 24740.873 -24741.082 205907.313
0.019916482110860251 0.0045687705945248189 10.0283537 2.32677085e-005 -431.82016 -1.22480464 -3137.29004 24896.1133 -24896.2168 205493.188
