X Y u mu P v dvdx dudx dvdy dudy
0.00095323147361249592 -0.00033863526214989093 26.0411777 3.94550698e-005 -67.7828827 -2.57194066 5724.19287 -12697.7217 12673.751 -103302.18
0.00096412290908509419 -0.00033970131969619571 26.1405029 3.99598066e-005 -67.8599701 -2.53550482 5693.44434 -12703.834 12671.5088 -103009.578
0.00097491119393664102 -0.00034073903875791051 26.1663418 4.06018262e-005 -67.8901749 -2.49573302 5624.43408 -12520.8311 12483.1406 -102066.133
0.00098568632596833625 -0.00034175915373165964 26.0760517 4.15288014e-005 -67.8288422 -2.45027518 5496.43262 -12047.9951 12011.5498 -100356.313
0.00099648065424004202 -0.00034276433698785219 26.0720177 4.23401434e-005 -67.8153534 -2.40580988 5437.75537 -11979.8105 11945.5693 -100874.953
0.0010082199108467256 -0.00034383667511613106 25.878603 4.33207315e-005 -67.7403107 -2.33984232 5304.90723 -11707.8447 11682.3594 -101062.109
0.0010199602944722485 -0.00034488710716120118 25.6828861 4.43065146e-005 -67.6681137 -2.27360725 5171.91113 -11437.7217 11421.0039 -101275.555
0.0010317368776535554 -0.000345918676094008 25.6370621 4.51223787e-005 -67.6225204 -2.22177005 5094.24951 -11323.9541 11307.2822 -101340.57
0.0010435055529908373 -0.00034692797730413375 25.7310009 4.57772221e-005 -67.6020126 -2.18352413 5068.43164 -11356.4141 11331.6572 -101268.258
0.0010552765449838247 -0.00034791631691495856 25.8228664 4.64369805e-005 -67.5842743 -2.14502931 5042.51611 -11390.7803 11357.9414 -101221.07
0.0010669775099537533 -0.00034887938983250495 25.7987614 4.73672662e-005 -67.4896698 -2.10374999 4963.18994 -11108.5674 11071.3408 -99807.0781
0.0010786726186458051 -0.00034982380489670536 25.7961102 4.84171615e-005 -67.3790131 -2.06267095 4901.52686 -10923.4902 10887.4346 -99403.7734
0.0010903357412577733 -0.00035074655270339708 25.6464615 4.95142922e-005 -67.2258224 -2.00739598 4797.64014 -10687.0674 10657.6963 -99387.0547
0.0011030624033271813 -0.00035173083801583936 25.4390869 5.07413242e-005 -67.046608 -1.9437418 4668.96387 -10380.4727 10359.3271 -99238.5781
0.0011157898484860096 -0.00035269124470375067 25.2292461 5.19749119e-005 -66.8702927 -1.87982869 4540.09473 -10075.1348 10062.2324 -99114.5156
0.001128554396154338 -0.00035363056942224624 25.3032246 5.28227101e-005 -66.7245483 -1.83867776 4508.14893 -10109.2813 10090.376 -99173.6875
0.0011413181747360222 -0.00035454637984572656 25.3870716 5.36598709e-005 -66.5828629 -1.79827225 4480.19531 -10159.1846 10133.6836 -99263.5859
0.0011540138675097968 -0.00035543434222346399 25.4586983 5.45256953e-005 -66.4378128 -1.75780308 4448.4834 -10184.3818 10152.5693 -99246.4219
0.0011667036270598496 -0.00035630180666937458 25.361208 5.59287218e-005 -66.1624756 -1.71627951 4351.40381 -9763.29883 9731.44824 -97153.9375
0.0011794144474192685 -0.00035715086413968389 25.3434563 5.71843957e-005 -65.9321594 -1.67067337 4294.54248 -9695.67676 9669.40039 -97632.8516
0.0011932553697943471 -0.00035805048235017125 25.121254 5.86926799e-005 -65.6231461 -1.60954714 4166.18701 -9384.18945 9367.01953 -97293.8281
0.0012070967035421867 -0.0003589242669823048 24.8964996 6.02089822e-005 -65.3170395 -1.54817557 4037.63818 -9073.5293 9065.48828 -96977.4922
0.0012209896483274306 -0.00035977516220882651 24.8516903 6.14402597e-005 -65.0183792 -1.49872684 3961.62158 -8980.72559 8975.20605 -96924.5547
0.0012348769726602997 -0.0003605998789730221 24.9250507 6.24823442e-005 -64.7264709 -1.45721579 3920.46704 -9032.4043 9025.04199 -97053.3594
0.0012487237205823917 -0.00036139685611439264 24.9908924 6.35453471e-005 -64.4343491 -1.41564476 3877.69312 -9072.95215 9063.75586 -97137.0156
0.0012625505008952054 -0.00036217124692471044 24.8512974 6.52856324e-005 -63.9837914 -1.37591219 3769.38574 -8622.72754 8611.19141 -94478.5547
0.001276405999152332 -0.00036292607363216321 24.8935471 6.67600689e-005 -63.5936546 -1.33403659 3719.2395 -8633.08496 8625.60352 -95137.9297
0.0012902332829219751 -0.00036365533571735057 24.748127 6.83819235e-005 -63.1815414 -1.28418529 3616.78442 -8450.96582 8448.33594 -95158.7109
0.0013053295199635701 -0.00036442474994086903 24.5044594 7.02281031e-005 -62.7223434 -1.22626007 3481.37183 -8160.78857 8163.6626 -94850.3359
0.0013204627490297791 -0.00036516815537582665 24.376812 7.18600495e-005 -62.2596703 -1.17504501 3373.33008 -8001.29932 8006.50928 -94710.4688
0.0013356181298483721 -0.00036588535525924442 24.4384689 7.31359178e-005 -61.790741 -1.13493955 3309.86646 -8052.88721 8055.29834 -94829.5313
0.0013507849918028851 -0.00036657767981071909 24.4286404 7.46798905e-005 -61.2658157 -1.0956732 3228.95947 -7962.93115 7961.5752 -94121.7891
0.0013659018966759627 -0.00036724628678270696 24.2758427 7.67525344e-005 -60.6262817 -1.05854762 3113.05078 -7584.21924 7577.12256 -91709.4922
0.0013810605908857886 -0.00036789464131363388 24.2982388 7.85375887e-005 -60.0181007 -1.01895785 3037.1897 -7583.7832 7571.80615 -92129.25
0.0013962359406934212 -0.00036851795865592077 24.3266697 8.03064322e-005 -59.420269 -0.978204012 2963.16211 -7623.24951 7606.92139 -92947.3125
0.001412742752111785 -0.00036916717075456906 24.0609264 8.25360185e-005 -58.8297501 -0.925054252 2817.97437 -7362.93848 7347.69238 -92862.0547
0.0014292938905294138 -0.00036978940655079632 23.921793 8.44917449e-005 -58.2310829 -0.87889415 2693.77148 -7224.24072 7206.16602 -92853.0938
0.0014459027333725621 -0.00037038671688265507 23.9671631 8.6052707e-005 -57.6161804 -0.843282878 2600.07129 -7258.06348 7231.75098 -92904.5
0.0014624682054140601 -0.00037096057388404785 23.7951794 8.84969122e-005 -56.8413734 -0.811351061 2471.60571 -6920.30713 6905.1167 -90810.8516
0.0014790360988183797 -0.00037151623545142643 23.628788 9.09351656e-005 -56.0684242 -0.779262662 2344.39722 -6595.521 6591.49805 -88821.2891
0.0014956444064919256 -0.00037205173435081619 23.6809845 9.29631715e-005 -55.3148155 -0.746052682 2258.66138 -6665.04883 6672.84473 -89691.7031
0.0015122542789916971 -0.00037256280173722468 23.7309895 9.50016183e-005 -54.5629044 -0.712675631 2172.78296 -6734.64404 6754.29297 -90576.5547
0.0015288544130753208 -0.00037304920977647947 23.6514702 9.72111811e-005 -53.8875618 -0.675706565 2072.0752 -6686.37207 6718.06982 -91213.2813
0.0015470179242202018 -0.00037355570704195035 23.5528736 9.9397992e-005 -53.269413 -0.640614629 1962.24158 -6588.97852 6620.52051 -91352.6406
0.0015651503696032913 -0.00037404132354413943 23.3735237 0.000102204802 -52.5136986 -0.616197467 1803.73901 -6259.69678 6270.84717 -89720.5313
0.00158334179707329 -0.00037451331222933959 23.181139 0.000105077495 -51.7491455 -0.591747284 1641.24292 -5912.25244 5902.43262 -88006.2656
0.0016015694319487022 -0.00037497023672948532 23.0802727 0.000107757267 -51.0051804 -0.56793946 1500.64832 -5702.7876 5678.46387 -87188.0703
0.0016198113492490391 -0.000375409627049851 23.1451893 0.000110077694 -50.299736 -0.545415759 1399.9176 -5742.08691 5714.92773 -87978.3594
0.0016380646968513777 -0.00037583043322428241 23.1823597 0.000112465968 -49.5888901 -0.522548974 1292.70068 -5742.38477 5710.56445 -88527.9844
0.0016563347581004398 -0.00037623482512904075 23.1858978 0.00011498254 -48.8507423 -0.503755689 1175.64111 -5663.625 5627.46143 -88336.1172
0.0016746115961234318 -0.00037662684274533572 23.0296097 0.000118102165 -48.3486366 -0.487540185 1053.77734 -5372.05225 5327.5625 -87570.3281
0.0016945677088256222 -0.00037704370087832898 22.7728558 0.000121529549 -47.9187164 -0.469272316 925.277222 -4949.27588 4905.2124 -85956.5156
0.0017145223532611643 -0.00037744914191054465 22.5151234 0.000124962462 -47.4891701 -0.450952649 796.643982 -4526.31982 4482.66064 -84347.0859
0.0017345860490424318 -0.00037784356447474141 22.5028973 0.00012777494 -47.1995239 -0.434017032 751.29657 -4398.49414 4385.91504 -84256.4297
0.0017546392701462733 -0.00037822261331144601 22.5386353 0.000130465327 -46.9386673 -0.417326599 722.502502 -4329.59766 4354.15137 -84474.0078
0.0017746796573545245 -0.00037859509532711796 22.4736099 0.000133613794 -46.6644287 -0.419286162 615.626404 -3950.74072 3992.92554 -82544.5156
0.0017948614868528025 -0.00037896935958180102 22.476387 0.000136964096 -46.5502739 -0.414289981 517.12677 -3636.48901 3661.11914 -82215.7031
0.0018150200834032076 -0.00037933528032906905 22.5310116 0.000140345815 -46.5278931 -0.402661949 435.229156 -3405.42041 3395.9082 -83098.3281
0.0018350953549996669 -0.00037968834174176893 22.2906437 0.000144011341 -46.5139275 -0.385668367 366.540863 -3003.53857 2949.9375 -82315.5781
0.0018570842236284733 -0.00038005881675303707 22.1447849 0.000147647734 -46.5936584 -0.363059461 375.141083 -2720.66089 2631.97534 -81719.6484
0.0018791200751903062 -0.00038041557617084578 22.094101 0.000151203698 -46.9786301 -0.353153348 421.006348 -2363.74292 2300.46216 -80443.2969
0.001901277781399183 -0.00038077466913668504 21.9636116 0.000155198839 -47.5605011 -0.360828787 400.5849 -1713.2428 1720.13721 -77968.4375
0.0019234791178812144 -0.00038113649096182037 21.919405 0.000159147778 -48.3643188 -0.354368359 429.227081 -1169.32764 1271.32776 -76511.4375
0.0019456706308686449 -0.00038148249987646329 21.9825649 0.000163036937 -49.4463539 -0.330099016 519.191895 -760.32428 988.578003 -76345.2109
0.0019678635542419356 -0.00038180305641984748 22.0438557 0.000166940241 -50.5302277 -0.305772841 608.694641 -350.178589 704.768616 -76186.9375
0.0019900512669373594 -0.00038211552015581169 21.9724674 0.000171417181 -51.6685448 -0.313966066 547.624207 364.434509 66.5838242 -75013.5938
0.0020234204362201916 -0.00038268092503068968 20.9090786 0.000182098098 -53.708046 -0.409512132 -243.18602 2624.30298 -2316.36255 -71380.5391
0.0020567313280663822 -0.00038344341145487003 19.831459 0.000192084568 -55.5785713 -0.514092326 -891.75415 4855.3125 -4506.48535 -67848.5
0.0020945770775306293 -0.00038476313839106677 18.7432957 0.000197214948 -55.8372231 -0.821565747 -618.51532 7143.37158 -6471.4707 -57706.1758
0.0021329428590067491 -0.00038680650391349053 18.213789 0.000187088939 -52.6492577 -1.13987565 803.916687 8217.30859 -7062.75586 -44994.3438
0.0021770265776958368 -0.0003898625860377024 18.3302116 0.000169058563 -46.7603798 -1.39147544 2350.09546 7389.021 -6358.19482 -32417.8887
0.0022018404056228639 -0.00039176161206911069 18.6732578 0.000163648307 -44.7007446 -1.44043672 2177.91333 6076.48193 -5683.24951 -28413.0449
0.0022292867313513033 -0.00039387669607119144 19.1151371 0.000160806056 -43.8076439 -1.4713403 1607.78931 5177.67383 -5000.22363 -25610.2129
0.0022731024804471338 -0.00039718044216825369 19.7751503 0.000161315547 -45.5996475 -1.46031547 996.923767 4415.22559 -4169.70166 -24802.2031
0.0023029129908087812 -0.00039931423362996618 20.2213802 0.000161826218 -47.7526932 -1.40196431 1094.05371 3662.36157 -3706.98364 -24916.541
0.0023332042185774623 -0.00040134585123846708 20.6150055 0.000162454278 -49.9755211 -1.33635211 1045.28784 3363.26221 -3396.04224 -24837.0605
0.0023562939119527036 -0.00040279985991551907 20.8884125 0.000163085715 -51.6708412 -1.27690411 977.097107 3263.90356 -3260.06226 -24845.7813
0.0023797287217074505 -0.00040418526187845332 21.2098808 0.000163828227 -53.4684258 -1.21187067 897.446533 3072.26367 -3096.35083 -24912.6719
0.0024153036466910234 -0.00040616826730344857 21.3924408 0.000165077668 -56.3678932 -1.1629591 1044.41125 3044.65601 -3067.60132 -24679.2461
0.0024423195186251052 -0.0004076108868592098 21.4977283 0.000166131082 -58.6014709 -1.12739635 1211.47119 3087.42236 -3081.05054 -24469.9004
0.0024697160354786537 -0.00040901912412435207 21.6003265 0.000167176637 -60.8052444 -1.08799052 1301.76123 3066.44849 -3058.04541 -24213.8164
0.0025114543477850106 -0.0004110495309758601 21.7752609 0.000168777668 -64.1229553 -1.02221239 1355.07996 2972.271 -2984.64258 -23794.4941
0.0025431581261433122 -0.00041249507848631589 21.9106655 0.000169995052 -66.6358948 -0.969732285 1405.22168 2917.0979 -2926.52124 -23479.8125
0.0025752775071147356 -0.00041387197985654498 22.0345745 0.000171203894 -69.1304092 -0.914204299 1460.77161 2872.78076 -2876.4707 -23172.8613
0.0026241588075245634 -0.0004157918564129501 22.2250881 0.000173028515 -72.9263382 -0.824362218 1531.53723 2813.73486 -2813.4397 -22743.6836
0.0026588809685961475 -0.00041702383393104085 22.361515 0.000174303248 -75.6399612 -0.757717252 1591.0127 2770.00488 -2765.54175 -22478.1172
0.0026940254139535547 -0.0004181562208484027 22.4968262 0.000175570312 -78.3877182 -0.687761366 1651.24133 2722.95068 -2715.67285 -22253.0156
0.0027474233471733158 -0.00041965021703926886 22.6831493 0.000177489521 -82.4920807 -0.576572299 1731.65063 2664.52417 -2655.19727 -22002.1426
0.002783380692938024 -0.00042049941709465153 22.8152637 0.000178745206 -85.299736 -0.498062998 1783.09338 2615.90674 -2605.58911 -21827.5371
0.0028197255069318311 -0.00042122553650338079 22.9450378 0.000179999057 -88.1188583 -0.416270286 1829.11401 2570.37842 -2560.24609 -21670.7363
0.0028748715833700044 -0.00042206826378484103 23.1258621 0.000181910844 -92.306572 -0.288037717 1891.80457 2520.66821 -2511.91724 -21503.7168
0.0029119540925395494 -0.00042245725974907956 23.2502346 0.000183150521 -95.1267014 -0.198557407 1934.91565 2483.75684 -2475.39063 -21400.2598
0.0029493850653500879 -0.0004227016921948425 23.3716125 0.00018438902 -97.9428864 -0.106003717 1976.79639 2450.55029 -2442.17798 -21316.3809
0.0030061001109139697 -0.00042278406306762339 23.5428867 0.000186279794 -102.126923 0.0376038551 2032.95764 2415.23584 -2406.73853 -21247.6367
0.0030441851947247845 -0.00042264296043282993 23.6570301 0.000187512822 -104.913551 0.137155354 2070.91309 2391.99585 -2382.82446 -21232.7988
0.0030825750825190031 -0.00042233807413285537 23.7673187 0.000188753518 -107.682983 0.239367589 2105.36401 2374.66455 -2364.77441 -21252.4531
0.0031115685116754948 -0.00042199874101789823 23.8480377 0.000189684419 -109.74736 0.317849517 2128.8479 2364.36938 -2354.104 -21285.1582
0.0031407680954060897 -0.00042156152059651689 23.9254303 0.000190634717 -111.798164 0.397424132 2149.79883 2359.14233 -2348.47314 -21336.6895
0.0031827057595177357 -0.00042078875815142631 23.9707146 0.000191673375 -114.484703 0.485720813 2205.58228 2367.74731 -2356.84644 -21171.4961
0.0032457127251236369 -0.00041935950824262161 23.9950886 0.000192921958 -118.205399 0.602310479 2309.49072 2377.03564 -2366.16138 -20748.9277
0.003283267044510668 -0.00041836025095632251 24.0135193 0.000193614833 -120.282166 0.675115168 2370.44092 2371.64038 -2360.81055 -20513.5215
0.0033021456386949492 -0.00041781474317019386 24.0243454 0.000193942949 -121.273178 0.712964177 2401.14868 2365.15601 -2354.21265 -20401.0195
0.0033211229373595495 -0.00041723660608636125 24.0351925 0.000194276756 -122.265938 0.751154661 2431.90601 2358.43481 -2347.37476 -20289.8105
0.0033497113435391945 -0.00041630908433855585 24.0473366 0.000194736785 -123.734398 0.808825552 2481.8584 2346.05273 -2334.62549 -20116.6777
0.0033711668976975514 -0.00041556684907217501 24.0662003 0.000195081768 -124.723846 0.855620682 2517.6377 2328.69409 -2317.17627 -20011.6875
0.0033914278894085661 -0.00041482850625953712 24.0777836 0.000195395158 -125.693253 0.898498476 2554.20776 2314.01758 -2302.40137 -19901.3965
0.0034218112654754167 -0.00041365320447026433 24.0951271 0.000195829431 -127.079071 0.964511573 2611.57056 2285.1084 -2273.53833 -19739.2598
0.0034446186805302433 -0.00041271584281635915 24.1139297 0.000196142311 -128.03038 1.01683462 2651.73291 2257.69409 -2246.29395 -19631.2148
0.0034676060892431123 -0.00041172087639444743 24.137825 0.000196452354 -128.925323 1.07166469 2688.86401 2227.75073 -2216.56665 -19535.6816
0.0035023402579231694 -0.00041012055010954953 24.1635666 0.000196875495 -130.275299 1.15375686 2746.33911 2179.16357 -2168.45239 -19367.5332
0.0035548080534645275 -0.00040747875304919637 24.2010803 0.000197448637 -132.152985 1.28148782 2823.39819 2098.79248 -2088.96436 -19114.4453
0.003573337841505422 -0.00040647996042331662 24.2156601 0.000197626912 -132.744965 1.32827473 2846.56494 2069.04736 -2059.52344 -19030.4473
0.00359198039444362 -0.00040543898072621686 24.236475 0.00019781162 -133.28949 1.37725329 2866.97559 2039.45544 -2030.24194 -18964.8398
0.0036201018865423726 -0.00040379928735163824 24.2607765 0.000198062757 -134.096817 1.45052218 2897.27466 1993.93066 -1985.37415 -18850.7422
0.0036625117386048138 -0.00040116700690057475 24.2969246 0.000198402238 -135.192291 1.56337607 2938.48657 1923.8562 -1916.96826 -18687.7148
0.0036944643874224693 -0.00039905465392431067 24.3286991 0.000198636 -135.909973 1.65125012 2969.90796 1869.58545 -1863.78577 -18585.1738
0.0037265598542252174 -0.00039681821202141351 24.3635731 0.000198830225 -136.545563 1.74172378 3009.09277 1810.85352 -1804.97205 -18490.2324
0.0037507259428241806 -0.00039505718968952937 24.3910446 0.000198916357 -136.973206 1.81113732 3044.72339 1760.93518 -1755.00525 -18409.6074
0.0037749866070134466 -0.00039322150103400928 24.4211006 0.000198955808 -137.369629 1.88228309 3077.01831 1710.06946 -1704.62988 -18320.9219
0.0038115210974432397 -0.00039032648574895763 24.4676247 0.000198995287 -137.938126 1.99178696 3109.28076 1640.51831 -1635.73303 -18182.248
0.0038252565460879587 -0.00038919693055657138 24.4833012 0.000199049915 -138.150436 2.03378034 3112.96362 1619.73059 -1615.03369 -18137.2168
0.0038390360158826907 -0.00038804076145655165 24.4995155 0.000199118032 -138.361221 2.0761466 3116.28369 1599.69763 -1595.09009 -18098.9551
0.0038597458046893836 -0.00038625927939193934 24.521246 0.000199310394 -138.671371 2.14071131 3115.52124 1575.47485 -1570.59998 -18068.0176
0.0038752883514727742 -0.00038488749951554974 24.5308685 0.000199502669 -138.917175 2.18862438 3111.31055 1559.0177 -1553.95752 -18040.7441
0.0038908757763537168 -0.00038348156878161553 24.5473366 0.000199707676 -139.130127 2.23807526 3109.19507 1544.01025 -1538.84094 -18043.7891
0.0039142928138346002 -0.00038131208275117101 24.5662918 0.000200072682 -139.438492 2.31212354 3103.04663 1523.73608 -1519.57776 -18053.3281
0.0039318530549256265 -0.00037964054687741937 24.5390854 0.000200710027 -139.749329 2.36212611 3101.21997 1515.26477 -1511.31213 -18054.5
0.0039494464666642495 -0.00037792791267165723 24.4891491 0.000201493793 -140.133987 2.4104867 3095.22046 1506.92578 -1503.13538 -18022.8359
0.0039759183579804076 -0.00037527628994687957 24.4914131 0.000202121679 -140.468063 2.49579763 3095.24268 1486.49902 -1483.34253 -18057.3281
0.0040157044291089395 -0.00037111776993859554 24.5114384 0.000202953233 -140.834244 2.62618852 3098.10938 1457.13171 -1455.646 -18141.5059
0.0040306398151173312 -0.00036950287148269489 24.5168839 0.000203271105 -140.946335 2.67504549 3096.7749 1447.71436 -1446.53064 -18168.8867
0.0040456025501747961 -0.00036785552373294557 24.5218544 0.000203589982 -141.051773 2.72397232 3094.83325 1438.73596 -1437.59485 -18194.6504
0.0040680709238711974 -0.00036532635509301371 24.5447826 0.000203952164 -141.132156 2.79930687 3089.33179 1433.78284 -1429.9104 -18261.5234
0.0040849357393140844 -0.00036338421679246946 24.5600471 0.00020420058 -141.164627 2.8555963 3086.53491 1433.0509 -1422.87976 -18299.6211
0.0041018307307792322 -0.00036140108267274681 24.5686188 0.000204470576 -141.19429 2.91115117 3086.51514 1428.08997 -1411.85303 -18322.6387
0.0041270244554987281 -0.00035837440344409937 24.6041641 0.000204622731 -141.151199 2.99638247 3104.95483 1413.46753 -1394.5719 -18416.7598
0.0041641484505255833 -0.00035376366179466561 24.659441 0.000204597367 -141.068283 3.12225604 3161.35889 1366.67834 -1363.40002 -18621.9512
0.0041910958666254031 -0.0003503043246416217 24.7018089 0.00020451672 -141.048569 3.2144506 3204.70679 1344.13428 -1348.82471 -18829.1934
0.0042167882314809802 -0.00034691734514058183 24.7471466 0.000204398297 -141.073578 3.30447078 3236.86841 1338.80273 -1342.88208 -19071.248
0.0042530784459745164 -0.00034198237420257757 24.8191051 0.000204209908 -141.169678 3.43596816 3263.57666 1349.71887 -1352.05469 -19514.0059
0.0042785147485370819 -0.00033841671460591429 24.85219 0.000204234064 -141.328384 3.52691221 3270.19604 1376.5719 -1379.33594 -19904.9297
0.004302093523284322 -0.00033503164870120155 24.7893581 0.00020488743 -141.967468 3.60002565 3271.85791 1466.48523 -1464.68994 -20548.248
0.0043197575474002653 -0.00033244261087908957 24.7620983 0.000205301854 -142.248795 3.66265488 3261.08179 1524.34766 -1524.29871 -20968.1035
0.0043359366209596139 -0.00033002909937763337 24.7364368 0.000205691176 -142.499435 3.72107959 3250.68481 1579.83984 -1581.21777 -21364.834
0.0043601521151654657 -0.0003263409239741789 24.6550961 0.000206620694 -142.561752 3.80152988 3233.48828 1652.67346 -1654.21008 -21796.3691
0.0043860472155420917 -0.00032229912265105014 24.5102367 0.000208066631 -142.220016 3.87221718 3213.46338 1707.63098 -1709.41956 -22005.4395
0.0044119602061525841 -0.00031815704576946342 24.3880291 0.000209398393 -141.700974 3.94384551 3191.93896 1764.29846 -1767.34595 -22185.1191
0.0044504441973084417 -0.00031183193448010022 24.2519436 0.000211196399 -140.654343 4.05040169 3162.06494 1875.41565 -1876.91772 -22457.4785
0.0045062350155547874 -0.00030231903157568044 24.1578026 0.000213482752 -138.745377 4.20424414 3136.69092 2040.21057 -2049.45142 -22902.2148
0.0045403835715556919 -0.00029630672597125943 24.1532345 0.000214537795 -137.424744 4.30174494 3120.16211 2076.77344 -2095.90039 -23063.3242
0.0045720091288548887 -0.00029061510398593459 24.156271 0.000215483553 -136.18808 4.39266682 3108.53467 2093.37891 -2118.00195 -23185.6133
0.0046193974730657783 -0.00028186538013919764 24.1675797 0.000216960238 -134.363297 4.5301404 3087.67676 2084.22388 -2095.38354 -23249.8164
0.0046481352400359983 -0.00027643052354965419 24.2356339 0.000217086141 -132.952454 4.62407494 3059.95435 2043.56042 -2044.68213 -23144.0938
0.004676864790403453 -0.00027090116419881089 24.3038826 0.000217243942 -131.542084 4.71819115 3031.49438 2002.70178 -1993.93225 -23038.2305
0.0047155080638173414 -0.00026330496580181294 24.3068619 0.000218076166 -129.746063 4.83773994 3001.74268 1974.88391 -1966.39954 -23094.959
0.0047608458883715583 -0.00025414640669022611 24.2690601 0.000219176727 -127.542549 4.97518682 2993.02026 1959.52966 -1948.23743 -23246.4238
0.0048000660968291978 -0.00024600297196651931 24.2109051 0.000220281916 -125.44281 5.0910778 3005.62842 1957.73718 -1938.52185 -23392.709
0.0048391587415290011 -0.00023767931959864429 24.1145821 0.000221981783 -123.093559 5.19849682 3036.25684 1981.2887 -1945.45825 -23521.5156
0.0048731463222535312 -0.00023027418102140385 24.065237 0.000222644478 -120.969589 5.29853964 3075.21729 1991.96472 -1937.75452 -23622.7051
0.0049070145633915586 -0.00022273691784656391 23.9592056 0.000224398435 -118.684715 5.38915634 3097.00732 2016.61035 -1958.71436 -23725.9512
0.0049375518479232577 -0.00021580543213514983 23.9152355 0.000224905816 -116.457733 5.47770262 3100.94385 1997.89722 -1937.52795 -23729.9727
0.0049679943164395862 -0.00020876615660437895 23.813776 0.000226455901 -114.158081 5.55878592 3089.28296 2009.53076 -1958.48242 -23781.8789
0.0049975515295488182 -0.00020180563621226234 23.7487469 0.000227254219 -111.83432 5.64182949 3066.31079 1986.11719 -1943.02966 -23771.3047
0.0050270063957001945 -0.00019474467649585278 23.6498966 0.000228486009 -109.430557 5.72066021 3034.50464 1982.11218 -1949.25378 -23801.4082
0.0050564285720705992 -0.00018756353254783216 23.5452766 0.00022983973 -107.032143 5.79839945 3006.24341 1983.32092 -1960.10498 -23834.8535
0.0050857743397304126 -0.00018027283832981229 23.4480019 0.000230831312 -104.516937 5.87670088 2970.69995 1970.68201 -1954.32361 -23861.6035
0.0051149861827888728 -0.00017288775754603622 23.3288307 0.000232376566 -101.902763 5.9489994 2950.20215 1976.65674 -1960.90356 -23857.082
0.0051440236476739936 -0.00016541925318025501 23.2224083 0.000233504674 -99.3447113 6.02412844 2920.68726 1970.39612 -1958.20667 -23879.8047
0.0051729256733633973 -0.00015785887987457246 23.1103077 0.000234340594 -96.5762177 6.095891 2876.15918 1970.58179 -1959.26355 -23895.2969
0.0052017857946404537 -0.00015018230846367128 22.981081 0.000235423882 -93.7680664 6.16405439 2844.93433 1974.052 -1962.56702 -23877.5254
0.0052304510349224795 -0.00014243031936053094 22.8652935 0.000236128166 -90.9978333 6.23429966 2801.7959 1978.01917 -1967.84326 -23908.2891
0.0052589676836486167 -0.00013459309216791034 22.7423344 0.00023612543 -88.0454559 6.30004501 2768.52441 1986.34192 -1978.04077 -23933.1895
0.0052874446188994617 -0.0001266409536403416 22.6073666 0.000235835178 -85.0497742 6.36377907 2742.4209 1989.8092 -1981.6123 -23927.7148
0.0053157357351831715 -0.00011861482752783067 22.482132 0.000235600048 -82.0908203 6.4280448 2706.20142 2002.34766 -1996.41895 -23974.9219
0.0053438674590018213 -0.0001105102606366354 22.3523426 0.00023416015 -78.9584579 6.48848057 2665.83423 2013.84436 -2009.34961 -24023.8477
0.0053719578825915998 -0.00010229293991848145 22.2095032 0.000232046528 -75.7578812 6.54723835 2632.41235 2017.55786 -2012.47144 -24031.0938
0.0053998879974766533 -9.3997288926372832e-005 22.0759792 0.000230578575 -72.6340332 6.60623407 2589.1853 2032.005 -2028.54199 -24096.334
0.0054276472681253143 -8.5630158238375574e-005 21.9375916 0.000227929471 -69.2865753 6.66023302 2528.81226 2041.04688 -2038.31433 -24160.6816
0.0054553661012866194 -7.7152437474360688e-005 21.7888241 0.00022479851 -65.8849564 6.71336174 2472.86353 2043.1908 -2040.86816 -24193.0332
0.0054830533498985467 -6.8559669862535075e-005 21.6463394 0.00022229123 -62.5712471 6.76680517 2412.69531 2056.28882 -2054.76978 -24273.7656
0.0055106172415946529 -5.9883222329137674e-005 21.4980774 0.000219669964 -59.0076904 6.81402397 2338.68188 2069.91479 -2064.38818 -24344.0605
0.0055379888050091051 -5.1147179279662205e-005 21.3441238 0.000216863889 -55.4053574 6.85971546 2264.14478 2081.47656 -2070.0127 -24400.3691
0.0055653260267941153 -4.2300813922707435e-005 21.1924114 0.000214377986 -51.8555412 6.90518761 2188.90186 2098.87573 -2083.33081 -24484.9707
0.0055925916175293931 -3.3357072944635696e-005 21.0365658 0.000212012179 -48.1827888 6.94691467 2109.47998 2115.63599 -2096.78955 -24565.2813
0.0056196543958438828 -2.4362429329428035e-005 20.8768806 0.000209812642 -44.356842 6.98353195 2024.5885 2131.03979 -2109.96753 -24637.916
0.0056466827634794724 -1.5263234940283617e-005 20.7187233 0.000207880963 -40.5809555 7.01979446 1943.55481 2154.62793 -2129.04663 -24732.334
0.0056736719516236886 -6.0592773845994637e-006 20.5555878 0.000205827877 -36.7923508 7.05575037 1861.15808 2175.42529 -2146.54297 -24820.957
0.005700553480990779 3.2247455881083105e-006 20.3856792 0.00020333557 -32.7449837 7.08406973 1775.36243 2165.35229 -2167.72705 -24932.8906
0.0057272132951891475 1.2544706238134052e-005 20.217062 0.000200797207 -28.7001133 7.11020708 1689.81262 2156.77075 -2196.97266 -25064.7441
0.0057538407279919632 2.1964724519263007e-005 20.0535126 0.000198353649 -24.7366486 7.13638639 1605.21326 2166.17798 -2240.11377 -25223.9609
0.0057804245799787839 3.1483492355690198e-005 19.8782558 0.000195821834 -20.6954765 7.16183186 1520.37097 2156.31055 -2268.88135 -25358.4277
